Date (GMT),Open,Last,emaTrend,trendBrDana,FutureReturn,FutureEmaTrend,FutureTrendBrDana
2021-12-30,67.2,67.49,1,1,-3.319999999999993,-1.0,0.0
2021-12-31,67.32,66.53,1,1,-1.1400000000000006,1.0,0.0
2022-01-03,66.44,67.42,1,1,14.89,1.0,0.0
2022-01-04,67.84,67.2,1,1,14.950000000000003,1.0,0.0
2022-01-05,67.2,66.29,1,1,15.469999999999999,1.0,0.0
2022-01-06,66.16,63.82,-1,0,17.529999999999994,1.0,0.0
2022-01-07,63.99,64.04,-1,0,15.929999999999993,1.0,0.0
2022-01-10,63.89,63.11,-1,0,16.010000000000005,1.0,0.0
2022-01-11,63.09,65.85,1,0,12.930000000000007,1.0,0.0
2022-01-12,65.23,64.81,-1,0,14.090000000000003,1.0,0.0
2022-01-13,64.91,64.17,-1,0,14.969999999999999,1.0,0.0
2022-01-14,63.99,65.39,1,0,13.620000000000005,1.0,-1.0
2022-01-18,86.765,82.31,1,0,-3.25,1.0,-1.0
2022-01-19,82.645,82.15,1,0,-2.9000000000000057,1.0,-1.0
2022-01-20,82.295,81.76,1,0,-2.8100000000000023,1.0,0.0
2022-01-21,81.9117,81.35,1,0,-2.0999999999999943,1.0,0.0
2022-01-24,80.74,79.97,1,0,-0.46999999999999886,1.0,0.0
2022-01-25,79.75,79.12,1,0,1.1099999999999994,1.0,0.0
2022-01-26,79.635,78.78,1,0,2.719999999999999,1.0,0.0
2022-01-27,79.1,78.9,1,0,2.549999999999997,1.0,0.0
2022-01-28,78.8,79.14,1,0,2.3599999999999994,1.0,0.0
2022-01-31,78.87,79.01,1,-1,2.489999999999995,1.0,0.0
2022-02-01,79.08,79.06,1,-1,2.4599999999999937,1.0,0.0
2022-02-02,79.08,79.25,1,-1,2.2099999999999937,1.0,0.0
2022-02-03,79.25,78.95,1,0,2.019999999999996,1.0,0.0
2022-02-04,78.45,79.25,1,0,1.7999999999999972,1.0,0.0
2022-02-07,79.795,79.5,1,0,1.730000000000004,1.0,0.0
2022-02-08,79.68,80.23,1,0,0.47999999999998977,-1.0,0.0
2022-02-09,80.55,81.5,1,0,-0.4899999999999949,1.0,0.0
2022-02-10,81.12,81.45,1,0,-0.010000000000005116,1.0,0.0
2022-02-11,81.5,81.5,1,0,0.0,1.0,0.0
2022-02-14,81.49,81.5,1,0,-0.6200000000000045,-1.0,0.0
2022-02-15,81.6035,81.52,1,0,-0.03999999999999204,1.0,0.0
2022-02-16,81.45,81.46,1,0,0.04000000000000625,1.0,0.0
2022-02-17,81.46,80.97,1,0,0.46000000000000796,1.0,0.0
2022-02-18,81.04,81.05,1,0,-0.5,-1.0,0.0
2022-02-22,81.15,81.23,1,0,-0.20000000000000284,-1.0,0.0
2022-02-23,81.04,80.71,-1,0,0.12000000000000455,-1.0,0.0
2022-02-24,80.1,81.01,1,0,-0.21000000000000796,-1.0,0.0
2022-02-25,81.15,81.44,1,0,-1.1299999999999955,-1.0,0.0
2022-02-28,81.05,81.5,1,0,-1.9500000000000028,-1.0,0.0
2022-03-01,81.14,80.88,-1,0,-1.3699999999999903,-1.0,0.0
2022-03-02,81.34,81.48,1,0,-2.3599999999999994,-1.0,0.0
2022-03-03,81.55,81.5,1,0,-2.6099999999999994,-1.0,0.0
2022-03-04,81.36,81.43,1,0,-2.6700000000000017,-1.0,0.0
2022-03-07,81.18,80.55,-1,0,-1.7099999999999937,-1.0,0.0
2022-03-08,80.42,81.03,-1,0,-1.730000000000004,-1.0,0.0
2022-03-09,81.37,80.83,-1,0,-1.7600000000000051,-1.0,0.0
2022-03-10,80.77,80.8,-1,0,-1.1799999999999926,1.0,0.0
2022-03-11,80.8,80.31,-1,0,-0.710000000000008,1.0,0.0
2022-03-14,80.05,79.55,-1,0,0.46000000000000796,1.0,0.0
2022-03-15,79.43,79.51,-1,0,1.2399999999999949,1.0,0.0
2022-03-16,79.78,79.12,-1,0,1.2399999999999949,1.0,0.0
2022-03-17,79.48,78.89,-1,0,1.2199999999999989,1.0,0.0
2022-03-18,78.75,78.76,-1,0,2.059999999999988,1.0,0.0
2022-03-21,78.84,78.84,-1,0,1.8900000000000006,1.0,0.0
2022-03-22,78.9,79.3,-1,0,1.0799999999999983,1.0,0.0
2022-03-23,79.15,79.07,-1,0,1.0400000000000063,-1.0,0.0
2022-03-24,79.35,79.62,1,0,0.4899999999999949,-1.0,0.0
2022-03-25,79.67,79.6,1,0,0.4900000000000091,-1.0,0.0
2022-03-28,79.31,80.01,1,0,-0.5300000000000011,-1.0,0.0
2022-03-29,80.15,80.75,1,0,-1.2099999999999937,-1.0,0.0
2022-03-30,80.51,80.36,1,0,-1.2600000000000051,-1.0,0.0
2022-03-31,80.4,80.11,1,0,-1.1799999999999926,-1.0,0.0
2022-04-01,79.83,80.82,1,0,-1.759999999999991,-1.0,-1.0
2022-04-04,80.82,80.73,1,0,-1.7000000000000028,-1.0,0.0
2022-04-05,80.61,80.38,1,0,-1.4699999999999989,-1.0,0.0
2022-04-06,79.95,80.11,-1,0,-1.2099999999999937,-1.0,0.0
2022-04-07,80.13,80.11,-1,0,-1.5,-1.0,0.0
2022-04-08,80.05,80.09,-1,0,-2.0400000000000063,-1.0,-1.0
2022-04-11,80.0,79.48,-1,0,-2.4200000000000017,-1.0,-1.0
2022-04-12,79.59,79.54,-1,0,-3.440000000000012,-1.0,-1.0
2022-04-13,79.33,79.1,-1,0,-2.3999999999999915,-1.0,-1.0
2022-04-14,78.955,78.93,-1,0,-3.3300000000000125,-1.0,0.0
2022-04-18,78.8,79.06,-1,-1,-1.0,1.0,-1.0
2022-04-19,78.91,79.03,-1,0,-0.25,1.0,-1.0
2022-04-20,79.12,78.91,-1,0,0.3299999999999983,1.0,0.0
2022-04-21,79.03,78.9,-1,0,-0.14000000000000057,1.0,0.0
2022-04-22,78.85,78.61,-1,0,-0.769999999999996,-1.0,0.0
2022-04-25,78.21,78.05,-1,-1,-0.8799999999999955,-1.0,0.0
2022-04-26,77.82,77.06,-1,-1,-0.14000000000000057,-1.0,0.0
2022-04-27,76.82,76.1,-1,-1,1.3700000000000045,-1.0,0.0
2022-04-28,76.45,76.7,-1,-1,0.6799999999999926,-1.0,0.0
2022-04-29,76.41,75.6,-1,0,2.1400000000000006,1.0,0.0
2022-05-02,77.165,78.06,1,-1,-0.060000000000002274,1.0,0.0
2022-05-03,78.5,78.78,1,-1,-0.23999999999999488,1.0,0.0
2022-05-04,79.08,79.24,1,0,-1.3199999999999932,1.0,0.0
2022-05-05,79.11,78.76,1,0,-1.0200000000000102,-1.0,0.0
2022-05-06,78.7,77.84,-1,0,-0.4399999999999977,-1.0,0.0
2022-05-09,77.42,77.17,-1,0,0.030000000000001137,-1.0,0.0
2022-05-10,77.71,76.92,-1,0,0.10999999999999943,-1.0,0.0
2022-05-11,76.675,77.47,-1,0,0.23999999999999488,1.0,0.0
2022-05-12,76.88,77.38,-1,0,0.6099999999999994,1.0,0.0
2022-05-13,77.43,77.74,1,0,0.46000000000000796,1.0,0.0
2022-05-16,77.48,78.0,1,0,-0.12000000000000455,1.0,0.0
2022-05-17,78.5,78.54,1,0,-1.1300000000000097,-1.0,0.0
2022-05-18,78.53,77.92,1,0,0.3100000000000023,1.0,0.0
2022-05-19,77.92,77.74,-1,0,0.15000000000000568,1.0,0.0
2022-05-20,78.06,77.4,-1,0,0.39000000000000057,-1.0,0.0
2022-05-23,77.94,77.2,-1,0,0.8299999999999983,1.0,0.0
2022-05-24,77.07,77.03,-1,0,0.5999999999999943,-1.0,0.0
2022-05-25,77.075,77.71,1,0,-0.9299999999999926,-1.0,0.0
2022-05-26,77.59,77.99,1,0,-1.509999999999991,-1.0,0.0
2022-05-27,78.21,78.2,1,0,-3.4399999999999977,-1.0,0.0
2022-05-31,77.88,77.88,1,0,-3.239999999999995,-1.0,0.0
2022-06-01,78.0496,77.41,-1,0,-2.0600000000000023,-1.0,0.0
2022-06-02,77.5,78.23,1,0,-4.299999999999997,-1.0,0.0
2022-06-03,77.84,77.89,1,0,-3.180000000000007,-1.0,-1.0
2022-06-06,78.2,77.79,-1,0,-1.740000000000009,1.0,0.0
2022-06-07,77.63,78.03,1,0,-2.3299999999999983,-1.0,0.0
2022-06-08,77.94,77.63,-1,0,-1.1400000000000006,1.0,0.0
2022-06-09,77.51,76.78,-1,0,1.1599999999999966,1.0,0.0
2022-06-10,76.5,76.48,-1,0,1.5300000000000011,1.0,0.0
2022-06-13,75.925,74.76,-1,0,2.3999999999999915,1.0,1.0
2022-06-14,75.25,74.64,-1,0,3.319999999999993,1.0,1.0
2022-06-15,75.13,75.35,-1,0,2.510000000000005,1.0,1.0
2022-06-16,75.0,73.93,-1,0,4.639999999999986,1.0,1.0
2022-06-17,74.0,74.71,-1,-1,4.160000000000011,1.0,1.0
2022-06-21,75.115,76.05,1,0,2.3200000000000074,1.0,1.0
2022-06-22,75.5,75.7,-1,0,2.9099999999999966,1.0,1.0
2022-06-23,76.3,76.49,1,0,1.6400000000000006,1.0,1.0
2022-06-24,76.78,77.94,1,0,-0.14999999999999147,-1.0,0.0
2022-06-27,77.63,78.01,1,0,-1.4699999999999989,-1.0,0.0
2022-06-28,78.095,77.16,1,1,-1.2000000000000028,-1.0,0.0
2022-06-29,77.35,77.96,1,1,-1.7199999999999989,-1.0,0.0
2022-06-30,77.6,77.86,1,1,-0.46999999999999886,1.0,0.0
2022-07-01,77.97,78.57,1,1,-1.5799999999999983,-1.0,0.0
2022-07-05,78.55,78.87,1,1,-0.2400000000000091,1.0,0.0
2022-07-06,78.57,78.37,1,1,0.9299999999999926,1.0,0.0
2022-07-07,78.24,78.61,1,1,0.8799999999999955,1.0,0.0
2022-07-08,78.15,78.13,1,1,1.1000000000000085,1.0,0.0
2022-07-11,77.92,77.79,-1,0,1.8599999999999994,1.0,0.0
2022-07-12,77.9,76.54,-1,0,2.9199999999999875,1.0,0.0
2022-07-13,76.06,75.96,-1,0,3.8300000000000125,1.0,0.0
2022-07-14,75.65,76.24,-1,0,3.2700000000000102,1.0,0.0
2022-07-15,76.41,77.39,1,0,2.5600000000000023,1.0,0.0
2022-07-18,77.575,76.99,-1,0,3.0900000000000034,1.0,0.0
2022-07-19,77.4,78.63,1,0,0.6899999999999977,-1.0,0.0
2022-07-20,78.83,79.3,1,0,1.2900000000000063,1.0,0.0
2022-07-21,79.35,79.49,1,0,1.1700000000000017,1.0,0.0
2022-07-22,79.53,79.23,1,0,1.259999999999991,1.0,0.0
2022-07-25,79.65,79.65,1,0,1.3499999999999943,1.0,0.0
2022-07-26,79.9,79.46,1,0,1.1300000000000097,1.0,1.0
2022-07-27,79.6,79.79,1,0,1.1199999999999903,1.0,0.0
2022-07-28,79.79,79.51,1,0,1.0,1.0,0.0
2022-07-29,79.42,79.95,1,0,0.8400000000000034,1.0,0.0
2022-08-01,79.97,80.08,1,0,0.6500000000000057,1.0,0.0
2022-08-02,79.95,79.32,-1,0,1.6000000000000085,1.0,0.0
2022-08-03,79.54,80.59,1,0,-0.060000000000002274,-1.0,0.0
2022-08-04,80.65,80.66,1,0,-0.21999999999999886,-1.0,0.0
2022-08-05,80.18,80.49,1,0,-0.21999999999999886,-1.0,0.0
2022-08-08,80.575,81.0,1,0,-1.2399999999999949,-1.0,0.0
2022-08-09,81.1,80.59,1,1,-1.25,-1.0,0.0
2022-08-10,81.14,80.91,1,0,-1.6299999999999955,-1.0,0.0
2022-08-11,81.0,80.51,1,0,-1.440000000000012,-1.0,0.0
2022-08-12,80.75,80.79,1,0,-2.160000000000011,-1.0,-1.0
2022-08-15,80.6,80.73,1,0,-1.980000000000004,-1.0,-1.0
2022-08-16,80.81,80.92,1,0,-2.299999999999997,-1.0,-1.0
2022-08-17,80.76,80.53,-1,0,-2.0400000000000063,-1.0,-1.0
2022-08-18,80.71,80.44,-1,0,-1.8900000000000006,-1.0,-1.0
2022-08-19,80.3299,80.27,-1,0,-2.739999999999995,-1.0,-1.0
2022-08-22,79.83,79.76,-1,0,-2.9200000000000017,-1.0,-1.0
2022-08-23,79.53,79.34,-1,0,-1.6200000000000045,-1.0,-1.0
2022-08-24,79.36,79.28,-1,0,-1.8900000000000006,-1.0,0.0
2022-08-25,79.5,79.07,-1,0,-0.5599999999999881,1.0,0.0
2022-08-26,79.42,78.63,-1,-1,-0.5,-1.0,0.0
2022-08-29,78.55,78.75,-1,-1,-1.9899999999999949,-1.0,0.0
2022-08-30,78.83,78.62,-1,-1,-2.0200000000000102,-1.0,0.0
2022-08-31,78.98,78.49,-1,-1,-1.6599999999999966,-1.0,0.0
2022-09-01,78.21,78.55,-1,-1,-2.530000000000001,-1.0,0.0
2022-09-02,78.4973,77.53,-1,-1,-1.5900000000000034,-1.0,0.0
2022-09-06,77.59,76.84,-1,-1,-1.7999999999999972,-1.0,0.0
2022-09-07,76.88,77.72,-1,-1,-2.4000000000000057,-1.0,0.0
2022-09-08,77.62,77.39,-1,0,-0.35999999999999943,1.0,0.0
2022-09-09,77.57,78.51,1,0,-3.5600000000000023,-1.0,0.0
2022-09-12,78.75,78.13,-1,0,-3.799999999999997,-1.0,0.0
2022-09-13,77.49,76.76,-1,0,-1.9000000000000057,-1.0,0.0
2022-09-14,77.0,76.6,-1,0,-1.2099999999999937,-1.0,0.0
2022-09-15,76.5,76.83,-1,0,-1.9599999999999937,-1.0,0.0
2022-09-16,76.71,76.02,-1,0,-1.6799999999999926,-1.0,0.0
2022-09-19,75.85,75.94,-1,0,-1.5799999999999983,-1.0,0.0
2022-09-20,76.0,75.04,-1,0,-0.04000000000000625,-1.0,0.0
2022-09-21,75.18,75.32,-1,0,-1.2099999999999937,-1.0,0.0
2022-09-22,75.305,77.03,1,0,-3.200000000000003,-1.0,0.0
2022-09-23,76.59,74.95,-1,0,-1.6000000000000085,-1.0,0.0
2022-09-26,74.84,74.33,-1,0,-0.5799999999999983,-1.0,0.0
2022-09-27,74.7,74.86,-1,0,-1.3100000000000023,-1.0,0.0
2022-09-28,74.86,75.39,-1,0,-1.8900000000000006,-1.0,-1.0
2022-09-29,75.19,74.87,-1,0,-1.75,-1.0,-1.0
2022-09-30,74.9,74.34,-1,0,-2.210000000000008,-1.0,0.0
2022-10-03,74.41,74.36,-1,0,-2.5999999999999943,-1.0,0.0
2022-10-04,74.71,75.0,-1,0,-2.739999999999995,-1.0,-1.0
2022-10-05,74.84,74.11,-1,0,-1.9000000000000057,-1.0,0.0
2022-10-06,74.09,73.83,-1,0,-0.519999999999996,1.0,0.0
2022-10-07,73.59,73.35,-1,0,-0.6400000000000006,-1.0,0.0
2022-10-10,73.35,73.75,-1,0,-1.2399999999999949,-1.0,0.0
2022-10-11,73.6,73.55,-1,0,-1.0499999999999972,-1.0,0.0
2022-10-12,73.54,73.5,-1,-1,-1.019999999999996,-1.0,0.0
2022-10-13,72.92,73.12,-1,-1,-0.6200000000000045,-1.0,0.0
2022-10-14,73.44,72.13,-1,0,0.7199999999999989,1.0,0.0
2022-10-17,72.8,71.76,-1,0,1.039999999999992,1.0,0.0
2022-10-18,72.23,72.26,-1,-1,1.0499999999999972,1.0,0.0
2022-10-19,72.01,72.21,-1,0,0.45000000000000284,-1.0,0.0
2022-10-20,72.24,73.31,1,0,-1.4099999999999966,-1.0,0.0
2022-10-21,72.93,72.71,-1,0,-0.75,-1.0,0.0
2022-10-24,72.83,72.51,-1,0,-1.4100000000000108,-1.0,0.0
2022-10-25,72.73,72.5,-1,0,-0.5,-1.0,0.0
2022-10-26,72.84,72.48,-1,0,-0.8200000000000074,-1.0,0.0
2022-10-27,72.36,72.5,-1,0,1.1200000000000045,1.0,0.0
2022-10-28,72.53,72.85,1,0,1.2900000000000063,1.0,0.0
2022-10-31,72.93,72.8,1,0,1.1599999999999966,1.0,0.0
2022-11-01,73.26,73.31,1,0,0.5699999999999932,1.0,0.0
2022-11-02,73.86,72.66,-1,0,1.6899999999999977,1.0,0.0
2022-11-03,72.5,71.9,-1,0,1.9099999999999966,1.0,0.0
2022-11-04,72.08,71.96,-1,0,2.1400000000000006,1.0,0.0
2022-11-07,71.515,71.1,-1,0,3.700000000000003,1.0,0.0
2022-11-08,71.75,72.0,-1,0,3.8799999999999955,1.0,0.0
2022-11-09,71.86,71.66,-1,0,4.930000000000007,1.0,0.0
2022-11-10,72.6,73.62,1,0,-0.15000000000000568,-1.0,0.0
2022-11-11,73.75,74.14,1,0,0.5799999999999983,1.0,0.0
2022-11-14,74.36,73.96,1,0,0.38000000000000966,-1.0,0.0
2022-11-15,74.6,73.88,1,0,0.07000000000000739,-1.0,0.0
2022-11-16,74.11,74.35,1,0,0.8400000000000034,1.0,1.0
2022-11-17,73.4,73.81,1,0,1.9500000000000028,1.0,1.0
2022-11-18,74.16,74.1,1,0,2.230000000000004,1.0,1.0
2022-11-21,74.1,74.8,1,0,1.3100000000000023,1.0,1.0
2022-11-22,75.29,75.88,1,0,0.05000000000001137,1.0,0.0
2022-11-23,75.9,76.59,1,0,-1.8299999999999983,-1.0,0.0
2022-11-25,73.885,73.47,-1,0,1.6899999999999977,-1.0,0.0
2022-11-28,74.57,74.72,1,0,2.6400000000000006,1.0,0.0
2022-11-29,74.25,74.34,-1,0,2.3900000000000006,1.0,0.0
2022-11-30,73.78,73.95,-1,0,3.0900000000000034,1.0,0.0
2022-12-01,74.43,75.19,1,1,1.1800000000000068,1.0,0.0
2022-12-02,74.7,75.76,1,1,0.3199999999999932,-1.0,0.0
2022-12-05,76.99,76.33,1,1,-0.3400000000000034,-1.0,0.0
2022-12-06,76.59,76.11,1,1,-0.23000000000000398,-1.0,0.0
2022-12-07,76.76,75.93,1,0,-0.04000000000000625,-1.0,0.0
2022-12-08,75.44,74.76,-1,0,0.9399999999999977,-1.0,0.0
2022-12-09,74.51,75.16,-1,0,0.7900000000000063,-1.0,0.0
2022-12-12,75.0,77.36,1,0,-1.5699999999999932,-1.0,0.0
2022-12-13,77.35,76.73,1,0,-0.6800000000000068,1.0,0.0
2022-12-14,76.66,77.04,1,0,-0.28000000000000114,1.0,0.0
2022-12-15,76.71,76.37,1,0,0.1799999999999926,1.0,0.0
2022-12-16,76.05,76.08,-1,0,,,
2022-12-19,76.15,75.99,-1,0,,,
2022-12-20,75.7,75.88,-1,0,,,
2022-12-21,75.97,75.89,-1,0,,,
2022-12-22,75.62,75.7,-1,0,,,
2022-12-23,75.7,75.95,-1,0,,,
2022-12-27,75.9,75.79,-1,0,,,
2022-12-28,75.64,76.05,1,0,,,
2022-12-29,76.04,76.76,1,0,,,
2022-12-30,76.5,76.55,1,0,,,
